scenario,aggressive,base,conservative
base,1.0363298025546197,1.02007267081931,1.0236938866709633
combined_shock,1.0004497674093682,0.9836143344535344,1.0126104657466113
medical_inflation,0.9565542318553844,0.9928871917451738,0.9893698443381735
price_war,1.004143563563958,1.024474591315412,0.9912271202863129
